date_label,effective_from,effective_to,classification,card_name
February 2018,01/02/2018,01/05/2018,Forbidden,Cold Wave
February 2018,01/02/2018,01/05/2018,Forbidden,Confiscation
February 2018,01/02/2018,01/05/2018,Forbidden,Cyber Jar
February 2018,01/02/2018,01/05/2018,Forbidden,Cyber-Stein
February 2018,01/02/2018,01/05/2018,Forbidden,Daigusto Emeral
February 2018,01/02/2018,01/05/2018,Forbidden,Dandylion
February 2018,01/02/2018,01/05/2018,Forbidden,Delinquent Duo
February 2018,01/02/2018,01/05/2018,Forbidden,"Denglong, First of the Yang Zing"
February 2018,01/02/2018,01/05/2018,Forbidden,Destiny HERO - Disk Commander
February 2018,01/02/2018,01/05/2018,Forbidden,Dimension Fusion
February 2018,01/02/2018,01/05/2018,Forbidden,"Dinomight Knight, the True Dracofighter"
February 2018,01/02/2018,01/05/2018,Forbidden,Djinn Releaser of Rituals
February 2018,01/02/2018,01/05/2018,Forbidden,Double Iris Magician
February 2018,01/02/2018,01/05/2018,Forbidden,El Shaddoll Construct
February 2018,01/02/2018,01/05/2018,Forbidden,Elder Entity Norden
February 2018,01/02/2018,01/05/2018,Forbidden,Elemental HERO Stratos
February 2018,01/02/2018,01/05/2018,Forbidden,Evilswarm Exciton Knight
February 2018,01/02/2018,01/05/2018,Forbidden,Fiber Jar
February 2018,01/02/2018,01/05/2018,Forbidden,Fishborg Blaster
February 2018,01/02/2018,01/05/2018,Forbidden,Giant Trunade
February 2018,01/02/2018,01/05/2018,Forbidden,Graceful Charity
February 2018,01/02/2018,01/05/2018,Forbidden,Grandsoil the Elemental Lord
February 2018,01/02/2018,01/05/2018,Forbidden,Harpie's Feather Duster
February 2018,01/02/2018,01/05/2018,Forbidden,Heavy Storm
February 2018,01/02/2018,01/05/2018,Forbidden,Kaiser Colosseum
February 2018,01/02/2018,01/05/2018,Forbidden,Last Turn
February 2018,01/02/2018,01/05/2018,Forbidden,Last Will
February 2018,01/02/2018,01/05/2018,Forbidden,Lavalval Chain
February 2018,01/02/2018,01/05/2018,Forbidden,Level Eater
February 2018,01/02/2018,01/05/2018,Forbidden,Magical Scientist
February 2018,01/02/2018,01/05/2018,Forbidden,Majespecter Unicorn - Kirin
February 2018,01/02/2018,01/05/2018,Forbidden,Makyura the Destructor
February 2018,01/02/2018,01/05/2018,Forbidden,Mass Driver
February 2018,01/02/2018,01/05/2018,Forbidden,"Maxx ""C"""
February 2018,01/02/2018,01/05/2018,Forbidden,Metamorphosis
February 2018,01/02/2018,01/05/2018,Forbidden,Mind Master
February 2018,01/02/2018,01/05/2018,Forbidden,Mirage of Nightmare
February 2018,01/02/2018,01/05/2018,Forbidden,Morphing Jar
February 2018,01/02/2018,01/05/2018,Forbidden,Morphing Jar #2
February 2018,01/02/2018,01/05/2018,Forbidden,Number 16: Shock Master
February 2018,01/02/2018,01/05/2018,Forbidden,Painful Choice
February 2018,01/02/2018,01/05/2018,Forbidden,Performage Plushfire
February 2018,01/02/2018,01/05/2018,Forbidden,Performapal Monkeyboard
February 2018,01/02/2018,01/05/2018,Forbidden,Performapal Skullcrobat Joker
February 2018,01/02/2018,01/05/2018,Forbidden,Pot of Avarice
February 2018,01/02/2018,01/05/2018,Forbidden,Pot of Greed
February 2018,01/02/2018,01/05/2018,Forbidden,Premature Burial
February 2018,01/02/2018,01/05/2018,Forbidden,"Redox, Dragon Ruler of Boulders"
February 2018,01/02/2018,01/05/2018,Forbidden,Return from the Different Dimension
February 2018,01/02/2018,01/05/2018,Forbidden,Royal Oppression
February 2018,01/02/2018,01/05/2018,Forbidden,Self-Destruct Button
February 2018,01/02/2018,01/05/2018,Forbidden,"Shurit, Strategist of the Nekroz"
February 2018,01/02/2018,01/05/2018,Forbidden,Sixth Sense
February 2018,01/02/2018,01/05/2018,Forbidden,Snatch Steal
February 2018,01/02/2018,01/05/2018,Forbidden,Spellbook of Judgment
February 2018,01/02/2018,01/05/2018,Forbidden,Substitoad
February 2018,01/02/2018,01/05/2018,Forbidden,Super Polymerization
February 2018,01/02/2018,01/05/2018,Forbidden,Super Rejuvenation
February 2018,01/02/2018,01/05/2018,Forbidden,Tellarknight Ptolemaeus
February 2018,01/02/2018,01/05/2018,Forbidden,"Tempest, Dragon Ruler of Storms"
February 2018,01/02/2018,01/05/2018,Forbidden,The Forceful Sentry
February 2018,01/02/2018,01/05/2018,Forbidden,The Tyrant Neptune
February 2018,01/02/2018,01/05/2018,Forbidden,"Tidal, Dragon Ruler of Waterfalls"
February 2018,01/02/2018,01/05/2018,Forbidden,Time Seal
February 2018,01/02/2018,01/05/2018,Forbidden,Trap Dustshoot
February 2018,01/02/2018,01/05/2018,Forbidden,Tribe-Infecting Virus
February 2018,01/02/2018,01/05/2018,Forbidden,"True King Lithosagym, the Disaster"
February 2018,01/02/2018,01/05/2018,Forbidden,Ultimate Offering
February 2018,01/02/2018,01/05/2018,Forbidden,Vanity's Emptiness
February 2018,01/02/2018,01/05/2018,Forbidden,Victory Dragon
February 2018,01/02/2018,01/05/2018,Forbidden,Wind-Up Carrier Zenmaity
February 2018,01/02/2018,01/05/2018,Forbidden,Yata-Garasu
February 2018,01/02/2018,01/05/2018,Forbidden,Zoodiac Broadbull
February 2018,01/02/2018,01/05/2018,Forbidden,Zoodiac Drident
February 2018,01/02/2018,01/05/2018,Limited,Apoqliphort Towers
February 2018,01/02/2018,01/05/2018,Limited,"Beatrice, Lady of the Eternal"
February 2018,01/02/2018,01/05/2018,Limited,Book of Moon
February 2018,01/02/2018,01/05/2018,Limited,"Cir, Malebranche of the Burning Abyss"
February 2018,01/02/2018,01/05/2018,Limited,Compulsory Evacuation Device
February 2018,01/02/2018,01/05/2018,Limited,Dark Armed Dragon
February 2018,01/02/2018,01/05/2018,Limited,Dark Hole
February 2018,01/02/2018,01/05/2018,Limited,Deep Sea Diva
February 2018,01/02/2018,01/05/2018,Limited,"Dewloren, Tiger King of the Ice Barrier"
February 2018,01/02/2018,01/05/2018,Limited,Dimensional Fissure
February 2018,01/02/2018,01/05/2018,Limited,Divine Wind of Mist Valley
February 2018,01/02/2018,01/05/2018,Limited,Draco Face-Off
February 2018,01/02/2018,01/05/2018,Limited,Ehther the Heavenly Monarch
February 2018,01/02/2018,01/05/2018,Limited,Emergency Teleport
February 2018,01/02/2018,01/05/2018,Limited,Eradicator Epidemic Virus
February 2018,01/02/2018,01/05/2018,Limited,Evigishki Gustkraken
February 2018,01/02/2018,01/05/2018,Limited,Evigishki Mind Augus
February 2018,01/02/2018,01/05/2018,Limited,Exodia the Forbidden One
February 2018,01/02/2018,01/05/2018,Limited,Final Countdown
February 2018,01/02/2018,01/05/2018,Limited,Firewall Dragon
February 2018,01/02/2018,01/05/2018,Limited,Foolish Burial
February 2018,01/02/2018,01/05/2018,Limited,Gateway of the Six
February 2018,01/02/2018,01/05/2018,Limited,Genex Ally Birdman
February 2018,01/02/2018,01/05/2018,Limited,"Graff, Malebranche of the Burning Abyss"
February 2018,01/02/2018,01/05/2018,Limited,Grinder Golem
February 2018,01/02/2018,01/05/2018,Limited,"Ignis Heat, the True Dracowarrior"
February 2018,01/02/2018,01/05/2018,Limited,"Ignister Prominence, the Blasting Dracoslayer"
February 2018,01/02/2018,01/05/2018,Limited,Imperial Order
February 2018,01/02/2018,01/05/2018,Limited,Infernity Archfiend
February 2018,01/02/2018,01/05/2018,Limited,Infernity Barrier
February 2018,01/02/2018,01/05/2018,Limited,Infernity Launcher
February 2018,01/02/2018,01/05/2018,Limited,Interrupted Kaiju Slumber
February 2018,01/02/2018,01/05/2018,Limited,Inzektor Dragonfly
February 2018,01/02/2018,01/05/2018,Limited,Inzektor Hornet
February 2018,01/02/2018,01/05/2018,Limited,Kozmo Dark Destroyer
February 2018,01/02/2018,01/05/2018,Limited,Left Arm of the Forbidden One
February 2018,01/02/2018,01/05/2018,Limited,Left Leg of the Forbidden One
February 2018,01/02/2018,01/05/2018,Limited,Limiter Removal
February 2018,01/02/2018,01/05/2018,Limited,Macro Cosmos
February 2018,01/02/2018,01/05/2018,Limited,Magical Explosion
February 2018,01/02/2018,01/05/2018,Limited,Miscellaneousaurus
February 2018,01/02/2018,01/05/2018,Limited,Monster Gate
February 2018,01/02/2018,01/05/2018,Limited,Monster Reborn
February 2018,01/02/2018,01/05/2018,Limited,Nekroz of Brionac
February 2018,01/02/2018,01/05/2018,Limited,Nekroz of Unicore
February 2018,01/02/2018,01/05/2018,Limited,Neo-Spacian Grand Mole
February 2018,01/02/2018,01/05/2018,Limited,Night Assailant
February 2018,01/02/2018,01/05/2018,Limited,One Day of Peace
February 2018,01/02/2018,01/05/2018,Limited,One for One
February 2018,01/02/2018,01/05/2018,Limited,Pantheism of the Monarchs
February 2018,01/02/2018,01/05/2018,Limited,Performage Damage Juggler
February 2018,01/02/2018,01/05/2018,Limited,Qliphort Scout
February 2018,01/02/2018,01/05/2018,Limited,Raigeki
February 2018,01/02/2018,01/05/2018,Limited,Reasoning
February 2018,01/02/2018,01/05/2018,Limited,Red-Eyes Darkness Metal Dragon
February 2018,01/02/2018,01/05/2018,Limited,Reinforcement of the Army
February 2018,01/02/2018,01/05/2018,Limited,Rekindling
February 2018,01/02/2018,01/05/2018,Limited,Right Arm of the Forbidden One
February 2018,01/02/2018,01/05/2018,Limited,Right Leg of the Forbidden One
February 2018,01/02/2018,01/05/2018,Limited,Ring of Destruction
February 2018,01/02/2018,01/05/2018,Limited,Ritual Beast Ulti-Cannahawk
February 2018,01/02/2018,01/05/2018,Limited,Royal Tribute
February 2018,01/02/2018,01/05/2018,Limited,SPYRAL GEAR - Drone
February 2018,01/02/2018,01/05/2018,Limited,SPYRAL Quik-Fix
February 2018,01/02/2018,01/05/2018,Limited,SPYRAL Resort
February 2018,01/02/2018,01/05/2018,Limited,Set Rotation
February 2018,01/02/2018,01/05/2018,Limited,Skill Drain
February 2018,01/02/2018,01/05/2018,Limited,Solemn Judgment
February 2018,01/02/2018,01/05/2018,Limited,Solemn Warning
February 2018,01/02/2018,01/05/2018,Limited,Soul Charge
February 2018,01/02/2018,01/05/2018,Limited,Soul Drain
February 2018,01/02/2018,01/05/2018,Limited,Speedroid Terrortop
February 2018,01/02/2018,01/05/2018,Limited,Symbol of Heritage
February 2018,01/02/2018,01/05/2018,Limited,That Grass Looks Greener
February 2018,01/02/2018,01/05/2018,Limited,The Monarchs Stormforth
February 2018,01/02/2018,01/05/2018,Limited,Tour Guide From the Underworld
February 2018,01/02/2018,01/05/2018,Limited,"Trishula, Dragon of the Ice Barrier"
February 2018,01/02/2018,01/05/2018,Limited,True King's Return
February 2018,01/02/2018,01/05/2018,Limited,Upstart Goblin
February 2018,01/02/2018,01/05/2018,Limited,Wall of Revealing Light
February 2018,01/02/2018,01/05/2018,Limited,Zoodiac Ratpier
February 2018,01/02/2018,01/05/2018,Semi-Limited,Atlantean Dragoons
February 2018,01/02/2018,01/05/2018,Semi-Limited,Burial from a Different Dimension
February 2018,01/02/2018,01/05/2018,Semi-Limited,Chain Strike
February 2018,01/02/2018,01/05/2018,Semi-Limited,"Luster Pendulum, the Dracoslayer"
February 2018,01/02/2018,01/05/2018,Semi-Limited,Mathematician
February 2018,01/02/2018,01/05/2018,Semi-Limited,Necroface
February 2018,01/02/2018,01/05/2018,Semi-Limited,T.G. Hyper Librarian
February 2018,01/02/2018,01/05/2018,Semi-Limited,Wind-Up Magician
February 2018,01/02/2018,01/05/2018,Released,Artifact Moralltach
February 2018,01/02/2018,01/05/2018,Released,Black Luster Soldier - Envoy of the Beginning
February 2018,01/02/2018,01/05/2018,Released,Bottomless Trap Hole
February 2018,01/02/2018,01/05/2018,Released,Brain Control
February 2018,01/02/2018,01/05/2018,Released,"Brionac, Dragon of the Ice Barrier"
February 2018,01/02/2018,01/05/2018,Released,Card Trooper
February 2018,01/02/2018,01/05/2018,Released,Ceasefire
February 2018,01/02/2018,01/05/2018,Released,El Shaddoll Fusion
February 2018,01/02/2018,01/05/2018,Released,Future Fusion
February 2018,01/02/2018,01/05/2018,Released,Mind Control
February 2018,01/02/2018,01/05/2018,Released,Ojama Trio
February 2018,01/02/2018,01/05/2018,Released,Preparation of Rites
February 2018,01/02/2018,01/05/2018,Released,Saqlifice
February 2018,01/02/2018,01/05/2018,Released,Thunder King Rai-Oh
February 2018,01/02/2018,01/05/2018,Released,Torrential Tribute
May 2018,01/05/2018,01/09/2018,Forbidden,Ancient Fairy Dragon
May 2018,01/05/2018,01/09/2018,Forbidden,Astrograph Sorcerer
May 2018,01/05/2018,01/09/2018,Forbidden,Blackwing - Gofu the Vague Shadow
May 2018,01/05/2018,01/09/2018,Forbidden,"Blaster, Dragon Ruler of Infernos"
May 2018,01/05/2018,01/09/2018,Forbidden,Butterfly Dagger - Elma
May 2018,01/05/2018,01/09/2018,Forbidden,Card Destruction
May 2018,01/05/2018,01/09/2018,Forbidden,Card of Safe Return
May 2018,01/05/2018,01/09/2018,Forbidden,Change of Heart
May 2018,01/05/2018,01/09/2018,Forbidden,Chaos Emperor Dragon - Envoy of the End
May 2018,01/05/2018,01/09/2018,Forbidden,Chicken Game
May 2018,01/05/2018,01/09/2018,Forbidden,Cold Wave
May 2018,01/05/2018,01/09/2018,Forbidden,Confiscation
May 2018,01/05/2018,01/09/2018,Forbidden,Cyber Jar
May 2018,01/05/2018,01/09/2018,Forbidden,Cyber-Stein
May 2018,01/05/2018,01/09/2018,Forbidden,Daigusto Emeral
May 2018,01/05/2018,01/09/2018,Forbidden,Dandylion
May 2018,01/05/2018,01/09/2018,Forbidden,Delinquent Duo
May 2018,01/05/2018,01/09/2018,Forbidden,"Denglong, First of the Yang Zing"
May 2018,01/05/2018,01/09/2018,Forbidden,Destiny HERO - Disk Commander
May 2018,01/05/2018,01/09/2018,Forbidden,Dimension Fusion
May 2018,01/05/2018,01/09/2018,Forbidden,Djinn Releaser of Rituals
May 2018,01/05/2018,01/09/2018,Forbidden,Double Iris Magician
May 2018,01/05/2018,01/09/2018,Forbidden,El Shaddoll Construct
May 2018,01/05/2018,01/09/2018,Forbidden,Elder Entity Norden
May 2018,01/05/2018,01/09/2018,Forbidden,Elemental HERO Stratos
May 2018,01/05/2018,01/09/2018,Forbidden,Evilswarm Exciton Knight
May 2018,01/05/2018,01/09/2018,Forbidden,Fiber Jar
May 2018,01/05/2018,01/09/2018,Forbidden,Fishborg Blaster
May 2018,01/05/2018,01/09/2018,Forbidden,Giant Trunade
May 2018,01/05/2018,01/09/2018,Forbidden,Graceful Charity
May 2018,01/05/2018,01/09/2018,Forbidden,Harpie's Feather Duster
May 2018,01/05/2018,01/09/2018,Forbidden,Heavy Storm
May 2018,01/05/2018,01/09/2018,Forbidden,Kaiser Colosseum
May 2018,01/05/2018,01/09/2018,Forbidden,Last Turn
May 2018,01/05/2018,01/09/2018,Forbidden,Last Will
May 2018,01/05/2018,01/09/2018,Forbidden,Lavalval Chain
May 2018,01/05/2018,01/09/2018,Forbidden,Level Eater
May 2018,01/05/2018,01/09/2018,Forbidden,Magical Scientist
May 2018,01/05/2018,01/09/2018,Forbidden,Majespecter Unicorn - Kirin
May 2018,01/05/2018,01/09/2018,Forbidden,Makyura the Destructor
May 2018,01/05/2018,01/09/2018,Forbidden,Mass Driver
May 2018,01/05/2018,01/09/2018,Forbidden,"Master Peace, the True Dracoslaying King"
May 2018,01/05/2018,01/09/2018,Forbidden,"Maxx ""C"""
May 2018,01/05/2018,01/09/2018,Forbidden,Metamorphosis
May 2018,01/05/2018,01/09/2018,Forbidden,Mind Master
May 2018,01/05/2018,01/09/2018,Forbidden,Mirage of Nightmare
May 2018,01/05/2018,01/09/2018,Forbidden,Morphing Jar
May 2018,01/05/2018,01/09/2018,Forbidden,Morphing Jar #2
May 2018,01/05/2018,01/09/2018,Forbidden,Number 16: Shock Master
May 2018,01/05/2018,01/09/2018,Forbidden,Painful Choice
May 2018,01/05/2018,01/09/2018,Forbidden,Performage Plushfire
May 2018,01/05/2018,01/09/2018,Forbidden,Performapal Monkeyboard
May 2018,01/05/2018,01/09/2018,Forbidden,Performapal Skullcrobat Joker
May 2018,01/05/2018,01/09/2018,Forbidden,Phoenixian Cluster Amaryllis
May 2018,01/05/2018,01/09/2018,Forbidden,Pot of Avarice
May 2018,01/05/2018,01/09/2018,Forbidden,Pot of Greed
May 2018,01/05/2018,01/09/2018,Forbidden,Premature Burial
May 2018,01/05/2018,01/09/2018,Forbidden,Rank-Up-Magic Argent Chaos Force
May 2018,01/05/2018,01/09/2018,Forbidden,"Redox, Dragon Ruler of Boulders"
May 2018,01/05/2018,01/09/2018,Forbidden,Return from the Different Dimension
May 2018,01/05/2018,01/09/2018,Forbidden,Royal Oppression
May 2018,01/05/2018,01/09/2018,Forbidden,Self-Destruct Button
May 2018,01/05/2018,01/09/2018,Forbidden,"Shurit, Strategist of the Nekroz"
May 2018,01/05/2018,01/09/2018,Forbidden,Sixth Sense
May 2018,01/05/2018,01/09/2018,Forbidden,Snatch Steal
May 2018,01/05/2018,01/09/2018,Forbidden,Spellbook of Judgment
May 2018,01/05/2018,01/09/2018,Forbidden,Substitoad
May 2018,01/05/2018,01/09/2018,Forbidden,Super Polymerization
May 2018,01/05/2018,01/09/2018,Forbidden,Super Rejuvenation
May 2018,01/05/2018,01/09/2018,Forbidden,Supreme King Dragon Starving Venom
May 2018,01/05/2018,01/09/2018,Forbidden,Tellarknight Ptolemaeus
May 2018,01/05/2018,01/09/2018,Forbidden,"Tempest, Dragon Ruler of Storms"
May 2018,01/05/2018,01/09/2018,Forbidden,That Grass Looks Greener
May 2018,01/05/2018,01/09/2018,Forbidden,The Forceful Sentry
May 2018,01/05/2018,01/09/2018,Forbidden,The Tyrant Neptune
May 2018,01/05/2018,01/09/2018,Forbidden,"Tidal, Dragon Ruler of Waterfalls"
May 2018,01/05/2018,01/09/2018,Forbidden,Time Seal
May 2018,01/05/2018,01/09/2018,Forbidden,Trap Dustshoot
May 2018,01/05/2018,01/09/2018,Forbidden,Tribe-Infecting Virus
May 2018,01/05/2018,01/09/2018,Forbidden,"True King Lithosagym, the Disaster"
May 2018,01/05/2018,01/09/2018,Forbidden,Ultimate Offering
May 2018,01/05/2018,01/09/2018,Forbidden,Vanity's Emptiness
May 2018,01/05/2018,01/09/2018,Forbidden,Victory Dragon
May 2018,01/05/2018,01/09/2018,Forbidden,Wind-Up Carrier Zenmaity
May 2018,01/05/2018,01/09/2018,Forbidden,Yata-Garasu
May 2018,01/05/2018,01/09/2018,Forbidden,Zoodiac Broadbull
May 2018,01/05/2018,01/09/2018,Forbidden,Zoodiac Drident
May 2018,01/05/2018,01/09/2018,Limited,"Beatrice, Lady of the Eternal"
May 2018,01/05/2018,01/09/2018,Limited,Book of Moon
May 2018,01/05/2018,01/09/2018,Limited,Chain Strike
May 2018,01/05/2018,01/09/2018,Limited,"Cir, Malebranche of the Burning Abyss"
May 2018,01/05/2018,01/09/2018,Limited,Dark Armed Dragon
May 2018,01/05/2018,01/09/2018,Limited,Dark Hole
May 2018,01/05/2018,01/09/2018,Limited,Deep Sea Diva
May 2018,01/05/2018,01/09/2018,Limited,"Dewloren, Tiger King of the Ice Barrier"
May 2018,01/05/2018,01/09/2018,Limited,Dimensional Fissure
May 2018,01/05/2018,01/09/2018,Limited,"Dinomight Knight, the True Dracofighter"
May 2018,01/05/2018,01/09/2018,Limited,Divine Wind of Mist Valley
May 2018,01/05/2018,01/09/2018,Limited,Draco Face-Off
May 2018,01/05/2018,01/09/2018,Limited,Ehther the Heavenly Monarch
May 2018,01/05/2018,01/09/2018,Limited,Emergency Teleport
May 2018,01/05/2018,01/09/2018,Limited,Eradicator Epidemic Virus
May 2018,01/05/2018,01/09/2018,Limited,Evigishki Gustkraken
May 2018,01/05/2018,01/09/2018,Limited,Evigishki Mind Augus
May 2018,01/05/2018,01/09/2018,Limited,Exodia the Forbidden One
May 2018,01/05/2018,01/09/2018,Limited,Final Countdown
May 2018,01/05/2018,01/09/2018,Limited,Firewall Dragon
May 2018,01/05/2018,01/09/2018,Limited,Foolish Burial
May 2018,01/05/2018,01/09/2018,Limited,Gateway of the Six
May 2018,01/05/2018,01/09/2018,Limited,Gem-Knight Master Diamond
May 2018,01/05/2018,01/09/2018,Limited,Genex Ally Birdman
May 2018,01/05/2018,01/09/2018,Limited,"Graff, Malebranche of the Burning Abyss"
May 2018,01/05/2018,01/09/2018,Limited,Grinder Golem
May 2018,01/05/2018,01/09/2018,Limited,"Ignister Prominence, the Blasting Dracoslayer"
May 2018,01/05/2018,01/09/2018,Limited,Imperial Order
May 2018,01/05/2018,01/09/2018,Limited,Infernity Archfiend
May 2018,01/05/2018,01/09/2018,Limited,Infernity Barrier
May 2018,01/05/2018,01/09/2018,Limited,Infernity Launcher
