format,date,card_name,status,card_id,pretty_url,type
OCG,2023-01-01,Cold Wave,Forbidden,60682203,cold-wave-5150,
OCG,2023-01-01,Confiscation,Forbidden,17375316,confiscation-1504,
OCG,2023-01-01,Crystron Halqifibrax,Forbidden,50588353,crystron-halqifibrax-9068,
OCG,2023-01-01,Cyber Jar,Forbidden,34124316,cyber-jar-2900,
OCG,2023-01-01,Dandylion,Forbidden,15341821,dandylion-1319,
OCG,2023-01-01,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
OCG,2023-01-01,Dimension Fusion,Forbidden,23557835,dimension-fusion-2029,
OCG,2023-01-01,Divine Sword - Phoenix Blade,Forbidden,31423101,divine-sword-phoenix-blade-2662,
OCG,2023-01-01,Djinn Releaser of Rituals,Forbidden,8903700,djinn-releaser-of-rituals-754,
OCG,2023-01-01,Eclipse Wyvern,Forbidden,51858306,eclipse-wyvern-4415,
OCG,2023-01-01,Elder Entity Norden,Forbidden,17412721,elder-entity-norden-1508,
OCG,2023-01-01,Fiber Jar,Forbidden,78706415,fiber-jar-6613,
OCG,2023-01-01,Fishborg Blaster,Forbidden,93369354,fishborg-blaster-7773,
OCG,2023-01-01,Gandora-X the Dragon of Demolition,Forbidden,71525232,gandora-x-the-dragon-of-demolition-6007,
OCG,2023-01-01,Giant Trunade,Forbidden,42703248,giant-trunade-3644,
OCG,2023-01-01,Glow-Up Bulb,Forbidden,67441435,glow-up-bulb-5666,
OCG,2023-01-01,Graceful Charity,Forbidden,79571449,graceful-charity-6673,
OCG,2023-01-01,Grinder Golem,Forbidden,75732622,grinder-golem-6373,
OCG,2023-01-01,Guardragon Agarpain,Forbidden,59537380,guardragon-agarpain-9844,
OCG,2023-01-01,Guardragon Elpy,Forbidden,86148577,guardragon-elpy-9842,
OCG,2023-01-01,Heavy Storm,Forbidden,19613556,heavy-storm-1690,
OCG,2023-01-01,Ib the World Chalice Justiciar,Forbidden,94677445,ib-the-world-chalice-justiciar-10037,
OCG,2023-01-01,Imperial Order,Forbidden,61740673,imperial-order-5227,
OCG,2023-01-01,Knightmare Goblin,Forbidden,39064822,knightmare-goblin-9232,
OCG,2023-01-01,Knightmare Mermaid,Forbidden,3679218,knightmare-mermaid-9231,
OCG,2023-01-01,Last Turn,Forbidden,28566710,last-turn-2431,
OCG,2023-01-01,Last Will,Forbidden,85602018,last-will-7174,
OCG,2023-01-01,Lavalval Chain,Forbidden,34086406,lavalval-chain-2894,
OCG,2023-01-01,Level Eater,Forbidden,57421866,level-eater-4892,
OCG,2023-01-01,Life Equalizer,Forbidden,17178486,life-equalizer-1481,
OCG,2023-01-01,Linkross,Forbidden,85243784,linkross-10728,
OCG,2023-01-01,M-X-Saber Invoker,Forbidden,4423206,m-x-saber-invoker-400,
OCG,2023-01-01,Magical Explosion,Forbidden,32723153,magical-explosion-2785,
OCG,2023-01-01,Magical Scientist,Forbidden,34206604,magical-scientist-2906,
OCG,2023-01-01,Majespecter Unicorn - Kirin,Forbidden,31178212,majespecter-unicorn-kirin-2645,
OCG,2023-01-01,Mass Driver,Forbidden,34906152,mass-driver-2964,
OCG,2023-01-01,"Master Peace, the True Dracoslaying King",Forbidden,21377582,master-peace-the-true-dracoslaying-king-8374,
OCG,2023-01-01,Metamorphosis,Forbidden,46411259,metamorphosis-3958,
OCG,2023-01-01,Mind Master,Forbidden,96782886,mind-master-8051,
OCG,2023-01-01,Mirage of Nightmare,Forbidden,41482598,mirage-of-nightmare-3549,
OCG,2023-01-01,Mystic Mine,Forbidden,76375976,mystic-mine-10071,
OCG,2023-01-01,Number 16: Shock Master,Forbidden,54719828,number-16-shock-master-4663,
OCG,2023-01-01,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden,58820923,number-95-galaxy-eyes-dark-matter-dragon-5002,
OCG,2023-01-01,Number S0: Utopic ZEXAL,Forbidden,52653092,number-s0-utopic-zexal-4484,
OCG,2023-01-01,Outer Entity Azathot,Forbidden,34945480,outer-entity-azathot-2965,
OCG,2023-01-01,Painful Choice,Forbidden,74191942,painful-choice-6240,
OCG,2023-01-01,Performage Plushfire,Forbidden,7563579,performage-plushfire-646,
OCG,2023-01-01,Performapal Monkeyboard,Forbidden,17330916,performapal-monkeyboard-1501,
OCG,2023-01-01,Phoenixian Cluster Amaryllis,Forbidden,23558733,phoenixian-cluster-amaryllis-2030,
OCG,2023-01-01,Pot of Greed,Forbidden,55144522,pot-of-greed-4698,
OCG,2023-01-01,Predaplant Verte Anaconda,Forbidden,70369116,predaplant-verte-anaconda-10695,
OCG,2023-01-01,Premature Burial,Forbidden,70828912,premature-burial-5948,
OCG,2023-01-01,Red-Eyes Dark Dragoon,Forbidden,37818794,red-eyes-dark-dragoon-10694,
OCG,2023-01-01,"Redox, Dragon Ruler of Boulders",Forbidden,90411554,redox-dragon-ruler-of-boulders-7551,
OCG,2023-01-01,Return from the Different Dimension,Forbidden,27174286,return-from-the-different-dimension-2324,
OCG,2023-01-01,Royal Oppression,Forbidden,93016201,royal-oppression-7741,
OCG,2023-01-01,Sixth Sense,Forbidden,3280747,sixth-sense-295,
OCG,2023-01-01,Snatch Steal,Forbidden,45986603,snatch-steal-3918,
OCG,2023-01-01,Soul Charge,Forbidden,54447022,soul-charge-4632,
OCG,2023-01-01,Substitoad,Forbidden,20663556,substitoad-1775,
OCG,2023-01-01,Summon Sorceress,Forbidden,61665245,summon-sorceress-9103,
OCG,2023-01-01,Tearlaments Kitkallos,Forbidden,92731385,tearlaments-kitkallos-13201,
OCG,2023-01-01,Tempest Magician,Forbidden,63101919,tempest-magician-5327,
OCG,2023-01-01,The Forceful Sentry,Forbidden,42829885,the-forceful-sentry-3653,
OCG,2023-01-01,The Tyrant Neptune,Forbidden,88071625,the-tyrant-neptune-7365,
OCG,2023-01-01,"Tidal, Dragon Ruler of Waterfalls",Forbidden,26400609,tidal-dragon-ruler-of-waterfalls-2268,
OCG,2023-01-01,Toadally Awesome,Forbidden,90809975,toadally-awesome-7582,
OCG,2023-01-01,Toon Cannon Soldier,Forbidden,79875176,toon-cannon-soldier-6702,
OCG,2023-01-01,Topologic Gumblar Dragon,Forbidden,22593417,topologic-gumblar-dragon-9361,
OCG,2023-01-01,Trap Dustshoot,Forbidden,64697231,trap-dustshoot-5460,
OCG,2023-01-01,True King of All Calamities,Forbidden,88581108,true-king-of-all-calamities-8334,
OCG,2023-01-01,Ultimate Offering,Forbidden,80604092,ultimate-offering-6761,
OCG,2023-01-01,Union Carrier,Forbidden,83152482,union-carrier-10709,
OCG,2023-01-01,Vanity's Emptiness,Forbidden,5851097,vanity-s-emptiness-515,
OCG,2023-01-01,Victory Dragon,Forbidden,44910027,victory-dragon-3827,
OCG,2023-01-01,Wandering Gryphon Rider,Forbidden,2563463,wandering-gryphon-rider-12536,
OCG,2023-01-01,Wind-Up Hunter,Forbidden,16923472,wind-up-hunter-1456,
OCG,2023-01-01,Zoodiac Broadbull,Forbidden,85115440,zoodiac-broadbull-8349,
OCG,2023-01-01,Zoodiac Drident,Forbidden,48905153,zoodiac-drident-4173,
OCG,2023-01-01,Agido the Ancient Sentinel,Limited,62320425,agido-the-ancient-sentinel-13181,
OCG,2023-01-01,Ancient Fairy Dragon,Limited,25862681,ancient-fairy-dragon-2229,
OCG,2023-01-01,Armageddon Knight,Limited,28985331,armageddon-knight-2458,
OCG,2023-01-01,Astrograph Sorcerer,Limited,76794549,astrograph-sorcerer-8316,
OCG,2023-01-01,Blackwing - Steam the Cloak,Limited,9047460,blackwing-steam-the-cloak-764,
OCG,2023-01-01,"Blaze Fenix, the Burning Bombardment Bird",Limited,6602300,blaze-fenix-the-burning-bombardment-bird-577,
OCG,2023-01-01,Branded Fusion,Limited,44362883,branded-fusion-12939,
OCG,2023-01-01,Branded Opening,Limited,36637374,branded-opening-12166,
OCG,2023-01-01,Brilliant Fusion,Limited,7394770,brilliant-fusion-634,
OCG,2023-01-01,Bystial Magnamhut,Limited,33854624,bystial-magnamhut-13361,
OCG,2023-01-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2023-01-01,Change of Heart,Limited,4031928,change-of-heart-359,
OCG,2023-01-01,Chronograph Sorcerer,Limited,12289247,chronograph-sorcerer-8317,
OCG,2023-01-01,Crossout Designator,Limited,65681983,crossout-designator-10330,
OCG,2023-01-01,Cyber-Stein,Limited,69015963,cyber-stein-5797,
OCG,2023-01-01,Dinowrestler Pankratops,Limited,82385847,dinowrestler-pankratops-9666,
OCG,2023-01-01,Divine Arsenal AA-ZEUS - Sky Thunder,Limited,90448279,divine-arsenal-aa-zeus-sky-thunder-11379,
OCG,2023-01-01,Dragonic Diagram,Limited,13035077,dragonic-diagram-8341,
OCG,2023-01-01,Eva,Limited,40177746,eva-8826,
OCG,2023-01-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2023-01-01,Floowandereeze and the Magnificent Map,Limited,28126717,floowandereeze-and-the-magnificent-map-12332,
OCG,2023-01-01,Foolish Burial,Limited,81439173,foolish-burial-6837,
OCG,2023-01-01,Fusion Destiny,Limited,52947044,fusion-destiny-9980,
OCG,2023-01-01,Gateway of the Six,Limited,27970830,gateway-of-the-six-2379,
OCG,2023-01-01,"Girsu, the Orcust Mekk-Knight",Limited,69811710,girsu-the-orcust-mekk-knight-10848,
OCG,2023-01-01,Gold Sarcophagus,Limited,75500286,gold-sarcophagus-6356,
OCG,2023-01-01,Harpie's Feather Duster,Limited,18144507,harpie-s-feather-duster-1573,
OCG,2023-01-01,Heavymetalfoes Electrumite,Limited,24094258,heavymetalfoes-electrumite-9077,
OCG,2023-01-01,Herald of Orange Light,Limited,17266660,herald-of-orange-light-1496,
OCG,2023-01-01,Instant Fusion,Limited,1845204,instant-fusion-166,
OCG,2023-01-01,Kashtira Fenrir,Limited,32909498,kashtira-fenrir-13288,
OCG,2023-01-01,Kashtira Unicorn,Limited,68304193,kashtira-unicorn-13292,
OCG,2023-01-01,Keldo the Sacred Protector,Limited,63542003,keldo-the-sacred-protector-13189,
OCG,2023-01-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2023-01-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2023-01-01,"Luster Pendulum, the Dracoslayer",Limited,92746535,luster-pendulum-the-dracoslayer-7722,
OCG,2023-01-01,Mask Change II,Limited,93600443,mask-change-ii-7791,
OCG,2023-01-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2023-01-01,Morphing Jar,Limited,33508719,morphing-jar-2843,
OCG,2023-01-01,Nadir Servant,Limited,1984618,nadir-servant-11096,
OCG,2023-01-01,One Day of Peace,Limited,33782437,one-day-of-peace-2868,
OCG,2023-01-01,One for One,Limited,2295440,one-for-one-202,
OCG,2023-01-01,PSY-Framegear Gamma,Limited,38814750,psy-framegear-gamma-3289,
OCG,2023-01-01,PSY-Framelord Omega,Limited,74586817,psy-framelord-omega-6268,
OCG,2023-01-01,Prank-Kids Meow-Meow-Mu,Limited,25725326,prank-kids-meow-meow-mu-11290,
OCG,2023-01-01,Predaplant Ophrys Scorpio,Limited,35272499,predaplant-ophrys-scorpio-8325,
OCG,2023-01-01,Primal Seed,Limited,23701465,primal-seed-2045,
OCG,2023-01-01,Primeval Planet Perlereino,Limited,77103950,primeval-planet-perlereino-13195,
OCG,2023-01-01,Red Reboot,Limited,23002292,red-reboot-9171,
OCG,2023-01-01,Reinforcement of the Army,Limited,32807846,reinforcement-of-the-army-2794,
OCG,2023-01-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2023-01-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2023-01-01,SPYRAL Quik-Fix,Limited,78080961,spyral-quik-fix-6565,
OCG,2023-01-01,Salamangreat Gazelle,Limited,26889158,salamangreat-gazelle-9936,
OCG,2023-01-01,Saryuja Skull Dread,Limited,74997493,saryuja-skull-dread-9030,
OCG,2023-01-01,Set Rotation,Limited,73468603,set-rotation-8558,
OCG,2023-01-01,Sky Striker Mecha - Hornet Drones,Limited,52340444,sky-striker-mecha-hornet-drones-9318,
OCG,2023-01-01,Speedroid Terrortop,Limited,81275020,speedroid-terrortop-6822,
OCG,2023-01-01,Spellbook of Judgment,Limited,46448938,spellbook-of-judgment-3960,
OCG,2023-01-01,Spright Jet,Limited,13533678,spright-jet-13170,
OCG,2023-01-01,Spright Starter,Limited,15443125,spright-starter-13174,
OCG,2023-01-01,Supreme King Dragon Darkwurm,Limited,69610326,supreme-king-dragon-darkwurm-8372,
OCG,2023-01-01,T.G. Hyper Librarian,Limited,90953320,t-g-hyper-librarian-7597,
OCG,2023-01-01,Tearlaments Reinoheart,Limited,73956664,tearlaments-reinoheart-13204,
OCG,2023-01-01,Tearlaments Scheiren,Limited,572850,tearlaments-scheiren-13206,
OCG,2023-01-01,Tellarknight Ptolemaeus,Limited,18326736,tellarknight-ptolemaeus-1592,
OCG,2023-01-01,"Tempest, Dragon Ruler of Storms",Limited,89399912,tempest-dragon-ruler-of-storms-7466,
OCG,2023-01-01,Terraforming,Limited,73628505,terraforming-6182,
OCG,2023-01-01,Thunder Dragon Colossus,Limited,15291624,thunder-dragon-colossus-9590,
OCG,2023-01-01,Thunder Dragonhawk,Limited,83107873,thunder-dragonhawk-9617,
OCG,2023-01-01,Time Seal,Limited,35316708,time-seal-2996,
OCG,2023-01-01,Trickstar Reincarnation,Limited,21076084,trickstar-reincarnation-8493,
OCG,2023-01-01,Zoodiac Barrage,Limited,46060017,zoodiac-barrage-3926,
OCG,2023-01-01,Zoodiac Ratpier,Limited,78872731,zoodiac-ratpier-6629,
OCG,2023-01-01,Called by the Grave,Semi-Limited,24224830,called-by-the-grave-9244,
OCG,2023-01-01,Cursed Eldland,Semi-Limited,31434645,cursed-eldland-10912,
OCG,2023-01-01,Destiny HERO - Malicious,Semi-Limited,9411399,destiny-hero-malicious-799,
OCG,2023-01-01,Dimension Shifter,Semi-Limited,91800273,dimension-shifter-10563,
OCG,2023-01-01,Emergency Teleport,Semi-Limited,67723438,emergency-teleport-5689,
OCG,2023-01-01,Fire Formation - Tenki,Semi-Limited,57103969,fire-formation-tenki-4866,
OCG,2023-01-01,Foolish Burial Goods,Semi-Limited,35726888,foolish-burial-goods-3025,
OCG,2023-01-01,"Galatea, the Orcust Automaton",Semi-Limited,30741503,galatea-the-orcust-automaton-9655,
OCG,2023-01-01,Infernity Launcher,Semi-Limited,66957584,infernity-launcher-5623,
OCG,2023-01-01,Lightning Storm,Semi-Limited,14532163,lightning-storm-10639,
OCG,2023-01-01,Pot of Desires,Semi-Limited,35261759,pot-of-desires-2990,
OCG,2023-01-01,Pot of Prosperity,Semi-Limited,84211599,pot-of-prosperity-11636,
OCG,2023-01-01,Raigeki,Semi-Limited,12580477,raigeki-1087,
OCG,2023-01-01,Rite of Aramesir,Semi-Limited,3285551,rite-of-aramesir-12532,
OCG,2023-01-01,Sky Striker Ace - Kagari,Semi-Limited,63288573,sky-striker-ace-kagari-9324,
OCG,2023-01-01,Sky Striker Mobilize - Engage!,Semi-Limited,63166095,sky-striker-mobilize-engage-9320,
OCG,2023-01-01,Super Polymerization,Semi-Limited,48130397,super-polymerization-4109,
OCG,2023-01-01,Swap Frog,Semi-Limited,9126351,swap-frog-774,
OCG,2023-01-01,Tearlaments Havnis,Semi-Limited,37961969,tearlaments-havnis-13199,
OCG,2023-01-01,That Grass Looks Greener,Semi-Limited,11110587,that-grass-looks-greener-961,
OCG,2023-01-01,Tri-Brigade Fraktall,Semi-Limited,87209160,tri-brigade-fraktall-11318,
OCG,2023-01-01,Trickstar Light Stage,Semi-Limited,35371948,trickstar-light-stage-8473,
OCG,2023-01-01,Yata-Garasu,Semi-Limited,3078576,yata-garasu-279,
OCG,2023-04-01,Amazoness Archer,Forbidden,91869203,amazoness-archer-7661,
OCG,2023-04-01,Barrier Statue of the Stormwinds,Forbidden,73356503,barrier-statue-of-the-stormwinds-6159,
OCG,2023-04-01,Blackwing - Gofu the Vague Shadow,Forbidden,9929398,blackwing-gofu-the-vague-shadow-840,
OCG,2023-04-01,Butterfly Dagger - Elma,Forbidden,69243953,butterfly-dagger-elma-5823,
OCG,2023-04-01,Cannon Soldier,Forbidden,11384280,cannon-soldier-982,
OCG,2023-04-01,Cannon Soldier MK-2,Forbidden,14702066,cannon-soldier-mk-2-1255,
OCG,2023-04-01,Card of Safe Return,Forbidden,57953380,card-of-safe-return-4932,
OCG,2023-04-01,Cold Wave,Forbidden,60682203,cold-wave-5150,
OCG,2023-04-01,Confiscation,Forbidden,17375316,confiscation-1504,
OCG,2023-04-01,Crystron Halqifibrax,Forbidden,50588353,crystron-halqifibrax-9068,
OCG,2023-04-01,Cyber Jar,Forbidden,34124316,cyber-jar-2900,
OCG,2023-04-01,Dandylion,Forbidden,15341821,dandylion-1319,
OCG,2023-04-01,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
OCG,2023-04-01,Dimension Fusion,Forbidden,23557835,dimension-fusion-2029,
OCG,2023-04-01,Divine Sword - Phoenix Blade,Forbidden,31423101,divine-sword-phoenix-blade-2662,
OCG,2023-04-01,Djinn Releaser of Rituals,Forbidden,8903700,djinn-releaser-of-rituals-754,
OCG,2023-04-01,Eclipse Wyvern,Forbidden,51858306,eclipse-wyvern-4415,
OCG,2023-04-01,Elder Entity Norden,Forbidden,17412721,elder-entity-norden-1508,
OCG,2023-04-01,Fiber Jar,Forbidden,78706415,fiber-jar-6613,
OCG,2023-04-01,Fishborg Blaster,Forbidden,93369354,fishborg-blaster-7773,
OCG,2023-04-01,Gandora-X the Dragon of Demolition,Forbidden,71525232,gandora-x-the-dragon-of-demolition-6007,
OCG,2023-04-01,Giant Trunade,Forbidden,42703248,giant-trunade-3644,
OCG,2023-04-01,Graceful Charity,Forbidden,79571449,graceful-charity-6673,
OCG,2023-04-01,Grinder Golem,Forbidden,75732622,grinder-golem-6373,
OCG,2023-04-01,Guardragon Agarpain,Forbidden,59537380,guardragon-agarpain-9844,
OCG,2023-04-01,Guardragon Elpy,Forbidden,86148577,guardragon-elpy-9842,
OCG,2023-04-01,Heavy Storm,Forbidden,19613556,heavy-storm-1690,
OCG,2023-04-01,Ib the World Chalice Justiciar,Forbidden,94677445,ib-the-world-chalice-justiciar-10037,
OCG,2023-04-01,Imperial Order,Forbidden,61740673,imperial-order-5227,
OCG,2023-04-01,Knightmare Goblin,Forbidden,39064822,knightmare-goblin-9232,
OCG,2023-04-01,Knightmare Mermaid,Forbidden,3679218,knightmare-mermaid-9231,
OCG,2023-04-01,Last Turn,Forbidden,28566710,last-turn-2431,
OCG,2023-04-01,Last Will,Forbidden,85602018,last-will-7174,
OCG,2023-04-01,Lavalval Chain,Forbidden,34086406,lavalval-chain-2894,
OCG,2023-04-01,Level Eater,Forbidden,57421866,level-eater-4892,
OCG,2023-04-01,Life Equalizer,Forbidden,17178486,life-equalizer-1481,
OCG,2023-04-01,Linkross,Forbidden,85243784,linkross-10728,
OCG,2023-04-01,M-X-Saber Invoker,Forbidden,4423206,m-x-saber-invoker-400,
OCG,2023-04-01,Magical Explosion,Forbidden,32723153,magical-explosion-2785,
OCG,2023-04-01,Magical Scientist,Forbidden,34206604,magical-scientist-2906,
OCG,2023-04-01,Majespecter Unicorn - Kirin,Forbidden,31178212,majespecter-unicorn-kirin-2645,
OCG,2023-04-01,Mass Driver,Forbidden,34906152,mass-driver-2964,
OCG,2023-04-01,"Master Peace, the True Dracoslaying King",Forbidden,21377582,master-peace-the-true-dracoslaying-king-8374,
OCG,2023-04-01,Metamorphosis,Forbidden,46411259,metamorphosis-3958,
OCG,2023-04-01,Mind Master,Forbidden,96782886,mind-master-8051,
OCG,2023-04-01,Mirage of Nightmare,Forbidden,41482598,mirage-of-nightmare-3549,
OCG,2023-04-01,Mystic Mine,Forbidden,76375976,mystic-mine-10071,
OCG,2023-04-01,Number 16: Shock Master,Forbidden,54719828,number-16-shock-master-4663,
OCG,2023-04-01,Number 95: Galaxy-Eyes Dark Matter Dragon,Forbidden,58820923,number-95-galaxy-eyes-dark-matter-dragon-5002,
OCG,2023-04-01,Number S0: Utopic ZEXAL,Forbidden,52653092,number-s0-utopic-zexal-4484,
OCG,2023-04-01,Outer Entity Azathot,Forbidden,34945480,outer-entity-azathot-2965,
OCG,2023-04-01,Painful Choice,Forbidden,74191942,painful-choice-6240,
OCG,2023-04-01,Performage Plushfire,Forbidden,7563579,performage-plushfire-646,
OCG,2023-04-01,Performapal Monkeyboard,Forbidden,17330916,performapal-monkeyboard-1501,
OCG,2023-04-01,Phoenixian Cluster Amaryllis,Forbidden,23558733,phoenixian-cluster-amaryllis-2030,
OCG,2023-04-01,Pot of Greed,Forbidden,55144522,pot-of-greed-4698,
OCG,2023-04-01,Predaplant Verte Anaconda,Forbidden,70369116,predaplant-verte-anaconda-10695,
OCG,2023-04-01,Premature Burial,Forbidden,70828912,premature-burial-5948,
OCG,2023-04-01,Red-Eyes Dark Dragoon,Forbidden,37818794,red-eyes-dark-dragoon-10694,
OCG,2023-04-01,"Redox, Dragon Ruler of Boulders",Forbidden,90411554,redox-dragon-ruler-of-boulders-7551,
OCG,2023-04-01,Return from the Different Dimension,Forbidden,27174286,return-from-the-different-dimension-2324,
OCG,2023-04-01,Royal Oppression,Forbidden,93016201,royal-oppression-7741,
OCG,2023-04-01,Sixth Sense,Forbidden,3280747,sixth-sense-295,
OCG,2023-04-01,Snatch Steal,Forbidden,45986603,snatch-steal-3918,
OCG,2023-04-01,Soul Charge,Forbidden,54447022,soul-charge-4632,
OCG,2023-04-01,Spright Elf,Forbidden,27381364,spright-elf-13168,
OCG,2023-04-01,Substitoad,Forbidden,20663556,substitoad-1775,
OCG,2023-04-01,Summon Sorceress,Forbidden,61665245,summon-sorceress-9103,
OCG,2023-04-01,Tearlaments Kitkallos,Forbidden,92731385,tearlaments-kitkallos-13201,
OCG,2023-04-01,Tempest Magician,Forbidden,63101919,tempest-magician-5327,
OCG,2023-04-01,The Forceful Sentry,Forbidden,42829885,the-forceful-sentry-3653,
OCG,2023-04-01,The Tyrant Neptune,Forbidden,88071625,the-tyrant-neptune-7365,
OCG,2023-04-01,"Tidal, Dragon Ruler of Waterfalls",Forbidden,26400609,tidal-dragon-ruler-of-waterfalls-2268,
OCG,2023-04-01,Toadally Awesome,Forbidden,90809975,toadally-awesome-7582,
OCG,2023-04-01,Toon Cannon Soldier,Forbidden,79875176,toon-cannon-soldier-6702,
OCG,2023-04-01,Topologic Gumblar Dragon,Forbidden,22593417,topologic-gumblar-dragon-9361,
OCG,2023-04-01,Trap Dustshoot,Forbidden,64697231,trap-dustshoot-5460,
OCG,2023-04-01,True King of All Calamities,Forbidden,88581108,true-king-of-all-calamities-8334,
OCG,2023-04-01,Ultimate Offering,Forbidden,80604092,ultimate-offering-6761,
OCG,2023-04-01,Union Carrier,Forbidden,83152482,union-carrier-10709,
OCG,2023-04-01,Vanity's Emptiness,Forbidden,5851097,vanity-s-emptiness-515,
OCG,2023-04-01,Victory Dragon,Forbidden,44910027,victory-dragon-3827,
OCG,2023-04-01,Wandering Gryphon Rider,Forbidden,2563463,wandering-gryphon-rider-12536,
OCG,2023-04-01,Wind-Up Hunter,Forbidden,16923472,wind-up-hunter-1456,
OCG,2023-04-01,Zoodiac Broadbull,Forbidden,85115440,zoodiac-broadbull-8349,
